1670 2.797847e+02 2.836732e+01 3.803038e-01 5.483102e-02 2.674411e-01 3.411235e-02 6.000532e-02 1.213255e-02 3.274464e-01 4.624490e-02 
1680 2.845469e+02 2.915828e+01 3.830296e-01 5.544581e-02 2.712049e-01 3.351322e-02 5.438982e-02 1.185809e-02 3.255947e-01 4.537131e-02 
1690 2.893442e+02 2.859861e+01 3.859444e-01 5.243193e-02 2.749989e-01 3.160658e-02 4.875818e-02 1.157122e-02 3.237571e-01 4.317779e-02 
1700 2.941796e+02 2.741872e+01 3.891815e-01 5.018873e-02 2.786992e-01 3.077593e-02 4.327238e-02 1.118698e-02 3.219716e-01 4.196292e-02 
1710 2.990582e+02 2.573038e+01 3.929047e-01 4.750367e-02 2.821860e-01 2.895363e-02 3.810299e-02 1.040963e-02 3.202890e-01 3.936326e-02 
1720 3.039869e+02 2.443587e+01 3.972356e-01 4.253001e-02 2.853836e-01 2.502871e-02 3.337400e-02 9.860233e-03 3.187576e-01 3.488894e-02 
1730 3.089736e+02 2.209680e+01 4.021939e-01 3.606977e-02 2.882714e-01 2.169598e-02 2.912247e-02 8.912229e-03 3.173938e-01 3.060821e-02 
1740 3.140254e+02 1.883175e+01 4.076287e-01 3.205840e-02 2.908624e-01 1.933204e-02 2.532957e-02 7.592912e-03 3.161919e-01 2.692495e-02 
1750 3.191463e+02 1.596062e+01 4.132214e-01 2.728046e-02 2.931650e-01 1.658009e-02 2.199117e-02 6.434568e-03 3.151562e-01 2.301466e-02 
1760 3.243365e+02 1.396735e+01 4.186854e-01 2.514058e-02 2.951867e-01 1.512193e-02 1.909254e-02 5.592691e-03 3.142792e-01 2.071462e-02 
1770 3.295933e+02 1.206221e+01 4.238627e-01 2.522914e-02 2.969566e-01 1.565748e-02 1.658955e-02 4.687472e-03 3.135462e-01 2.034495e-02 
1780 3.349119e+02 9.735410e+00 4.285104e-01 2.563309e-02 2.985264e-01 1.598143e-02 1.441744e-02 3.688162e-03 3.129439e-01 1.966960e-02 
1790 3.402834e+02 1.112100e+01 4.322559e-01 2.594141e-02 2.999069e-01 1.586411e-02 1.256798e-02 2.912353e-03 3.124749e-01 1.877647e-02 
1800 3.456936e+02 1.589253e+01 4.345891e-01 2.531606e-02 3.011125e-01 1.562653e-02 1.102801e-02 2.470661e-03 3.121405e-01 1.809720e-02 
1810 3.511207e+02 2.223527e+01 4.347641e-01 3.082667e-02 3.022160e-01 2.017733e-02 9.727866e-03 2.131028e-03 3.119439e-01 2.230836e-02 
1820 3.565332e+02 3.044681e+01 4.320354e-01 4.278220e-02 3.032793e-01 2.810651e-02 8.589095e-03 1.693457e-03 3.118683e-01 2.979996e-02 
1830 3.618897e+02 4.172814e+01 4.255875e-01 5.734260e-02 3.042955e-01 3.782944e-02 7.588953e-03 1.227531e-03 3.118844e-01 3.905697e-02 
1840 3.671391e+02 5.499534e+01 4.146604e-01 7.417604e-02 3.052840e-01 4.916375e-02 6.711144e-03 1.357444e-03 3.119952e-01 5.052120e-02 
1850 3.722231e+02 6.948571e+01 3.989091e-01 9.295014e-02 3.062201e-01 6.110566e-02 5.928223e-03 1.505216e-03 3.121484e-01 6.261088e-02 
1860 3.770797e+02 8.484214e+01 3.780964e-01 1.125341e-01 3.071182e-01 7.349851e-02 5.215493e-03 1.590834e-03 3.123337e-01 7.508935e-02 
1870 3.816461e+02 1.010046e+02 3.522205e-01 1.329815e-01 3.079858e-01 8.642107e-02 4.575856e-03 1.528854e-03 3.125616e-01 8.794992e-02 
1880 3.858576e+02 1.175603e+02 3.210559e-01 1.536225e-01 3.088091e-01 9.884781e-02 4.011681e-03 1.377180e-03 3.128208e-01 1.002250e-01 
1890 3.896483e+02 1.336926e+02 2.846583e-01 1.733653e-01 3.095941e-01 1.108007e-01 3.504299e-03 1.187567e-03 3.130984e-01 1.119883e-01 
1900 3.929529e+02 1.484225e+02 2.430547e-01 1.913952e-01 3.103223e-01 1.217777e-01 3.044169e-03 9.832390e-04 3.133665e-01 1.227609e-01 
1910 3.957096e+02 1.608574e+02 1.968339e-01 2.060412e-01 3.109480e-01 1.307778e-01 2.654488e-03 9.800194e-04 3.136025e-01 1.317578e-01 
1920 3.978651e+02 1.704165e+02 1.468229e-01 2.169299e-01 3.114042e-01 1.365941e-01 2.368279e-03 1.086645e-03 3.137725e-01 1.376807e-01 
1930 3.993802e+02 1.766296e+02 9.430805e-02 2.235860e-01 3.116943e-01 1.399691e-01 2.179493e-03 1.122891e-03 3.138738e-01 1.410920e-01 
1940 4.002308e+02 1.795319e+02 4.050633e-02 2.261069e-01 3.118385e-01 1.410017e-01 2.048077e-03 1.074482e-03 3.138866e-01 1.420762e-01 
1950 4.004087e+02 1.785628e+02 -1.330666e-02 2.237633e-01 3.118574e-01 1.386959e-01 1.940841e-03 1.171060e-03 3.137982e-01 1.398670e-01 
1960 3.999214e+02 1.737680e+02 -6.592859e-02 2.167089e-01 3.117858e-01 1.335756e-01 1.857073e-03 1.107853e-03 3.136429e-01 1.346835e-01 
1970 3.987888e+02 1.660507e+02 -1.165373e-01 2.060350e-01 3.116221e-01 1.263855e-01 1.815571e-03 1.602251e-03 3.134376e-01 1.279878e-01 
1980 3.970405e+02 1.560695e+02 -1.644906e-01 1.931001e-01 3.113944e-01 1.183906e-01 1.839030e-03 2.046507e-03 3.132334e-01 1.204371e-01 
1990 3.947106e+02 1.439758e+02 -2.095931e-01 1.776853e-01 3.110861e-01 1.082357e-01 1.945041e-03 2.367372e-03 3.130311e-01 1.106030e-01 
2000 3.918384e+02 1.299720e+02 -2.511446e-01 1.599325e-01 3.106494e-01 9.736308e-02 2.143999e-03 2.454632e-03 3.127934e-01 9.981772e-02 
2010 3.884733e+02 1.149620e+02 -2.883262e-01 1.408841e-01 3.100728e-01 8.541284e-02 2.463103e-03 2.397329e-03 3.125359e-01 8.781017e-02 
2020 3.846743e+02 1.000908e+02 -3.205147e-01 1.223870e-01 3.093803e-01 7.398094e-02 2.919703e-03 2.292494e-03 3.123000e-01 7.627343e-02 
2030 3.805041e+02 8.591702e+01 -3.477176e-01 1.049951e-01 3.086172e-01 6.332071e-02 3.501165e-03 2.036122e-03 3.121184e-01 6.535683e-02 
2040 3.760245e+02 7.250484e+01 -3.699887e-01 8.831046e-02 3.077882e-01 5.325672e-02 4.191200e-03 1.781449e-03 3.119794e-01 5.503817e-02 
2050 3.712964e+02 6.018926e+01 -3.874563e-01 7.340856e-02 3.069201e-01 4.402572e-02 4.968415e-03 1.623177e-03 3.118885e-01 4.564890e-02 
2060 3.663779e+02 4.932337e+01 -4.004981e-01 6.102661e-02 3.060391e-01 3.619674e-02 5.842883e-03 2.392370e-03 3.118819e-01 3.858911e-02 
2070 3.613195e+02 4.033305e+01 -4.099545e-01 4.957898e-02 3.051792e-01 2.943926e-02 6.816803e-03 3.435980e-03 3.119960e-01 3.287524e-02 
2080 3.561600e+02 3.278207e+01 -4.166967e-01 4.025757e-02 3.042715e-01 2.393798e-02 7.939453e-03 4.759181e-03 3.122110e-01 2.869716e-02 
2090 3.509319e+02 2.599256e+01 -4.208436e-01 3.200490e-02 3.032294e-01 1.898664e-02 9.256831e-03 6.255196e-03 3.124862e-01 2.524183e-02 
2100 3.456682e+02 1.978899e+01 -4.223580e-01 3.103080e-02 3.020295e-01 2.049243e-02 1.082864e-02 7.726954e-03 3.128581e-01 2.821938e-02 
2110 3.404009e+02 1.777920e+01 -4.213828e-01 3.630404e-02 3.006658e-01 2.382079e-02 1.268045e-02 9.214629e-03 3.133463e-01 3.303542e-02 
2120 3.351593e+02 2.017677e+01 -4.182875e-01 4.009471e-02 2.991209e-01 2.724588e-02 1.488314e-02 1.076648e-02 3.140041e-01 3.801236e-02 
2130 3.299664e+02 2.223877e+01 -4.135999e-01 4.439381e-02 2.973656e-01 3.048223e-02 1.746231e-02 1.228193e-02 3.148279e-01 4.276416e-02 
2140 3.248399e+02 2.406292e+01 -4.076496e-01 4.710733e-02 2.953758e-01 3.475282e-02 2.042848e-02 1.393215e-02 3.158043e-01 4.868497e-02 
2150 3.197943e+02 2.559092e+01 -4.006788e-01 5.137294e-02 2.932100e-01 3.887394e-02 2.370393e-02 1.566215e-02 3.169139e-01 5.453609e-02 
2160 3.148395e+02 2.817549e+01 -3.931430e-01 5.828835e-02 2.909411e-01 4.447179e-02 2.718621e-02 1.770674e-02 3.181273e-01 6.217853e-02 
2170 3.099797e+02 3.191698e+01 -3.854805e-01 6.615232e-02 2.886058e-01 4.923988e-02 3.078732e-02 1.974300e-02 3.193932e-01 6.898288e-02 
2180 3.052153e+02 3.555484e+01 -3.778533e-01 7.305704e-02 2.862223e-01 5.480172e-02 3.443671e-02 2.183854e-02 3.206590e-01 7.664026e-02 
2190 3.005465e+02 3.855943e+01 -3.700807e-01 7.950227e-02 2.837841e-01 5.864022e-02 3.810473e-02 2.362467e-02 3.218889e-01 8.226489e-02 
2200 2.959777e+02 4.086647e+01 -3.617797e-01 8.340810e-02 2.812709e-01 6.279486e-02 4.181341e-02 2.520918e-02 3.230843e-01 8.800405e-02 
2210 2.915175e+02 4.254700e+01 -3.526595e-01 8.689266e-02 2.787262e-01 6.446345e-02 4.551793e-02 2.608909e-02 3.242441e-01 9.055254e-02 
2220 2.871755e+02 4.284602e+01 -3.429094e-01 8.688982e-02 2.761774e-01 6.485868e-02 4.923486e-02 2.649440e-02 3.254123e-01 9.135308e-02 
2230 2.829571e+02 4.274710e+01 -3.329477e-01 8.672323e-02 2.736919e-01 6.390250e-02 5.286293e-02 2.629282e-02 3.265548e-01 9.019531e-02 
2240 2.788621e+02 4.132885e+01 -3.232213e-01 8.221288e-02 2.713189e-01 6.100612e-02 5.631923e-02 2.566397e-02 3.276381e-01 8.667009e-02 
2250 2.748857e+02 3.877092e+01 -3.139846e-01 7.761254e-02 2.691463e-01 5.827590e-02 5.945119e-02 2.467768e-02 3.285975e-01 8.295358e-02 
2260 2.710208e+02 3.612897e+01 -3.054154e-01 7.176893e-02 2.673011e-01 5.352174e-02 6.207063e-02 2.324157e-02 3.293717e-01 7.676331e-02 
2270 2.672580e+02 3.293214e+01 -2.976304e-01 6.543058e-02 2.659011e-01 5.026600e-02 6.402402e-02 2.193331e-02 3.299251e-01 7.219931e-02 
2280 2.635874e+02 3.120422e+01 -2.906994e-01 6.170992e-02 2.650112e-01 4.740430e-02 6.523023e-02 2.052084e-02 3.302414e-01 6.792514e-02 
2290 2.599971e+02 2.897644e+01 -2.848301e-01 5.712896e-02 2.645958e-01 4.363524e-02 6.576234e-02 1.900478e-02 3.303582e-01 6.264002e-02 
2300 2.564726e+02 2.697211e+01 -2.801614e-01 5.276133e-02 2.646120e-01 4.075967e-02 6.565921e-02 1.723491e-02 3.302713e-01 5.799458e-02 
2310 2.529993e+02 2.412591e+01 -2.766673e-01 4.767875e-02 2.649794e-01 3.533290e-02 6.501527e-02 1.484756e-02 3.299946e-01 5.018046e-02 
2320 2.495624e+02 1.991565e+01 -2.743121e-01 4.605568e-02 2.656009e-01 2.925850e-02 6.397048e-02 1.233819e-02 3.295713e-01 4.159669e-02 
2330 2.461484e+02 1.800962e+01 -2.730094e-01 4.917783e-02 2.664493e-01 3.115475e-02 6.259402e-02 9.993653e-03 3.290433e-01 4.114840e-02 
2340 2.427446e+02 1.680008e+01 -2.727062e-01 5.311381e-02 2.674692e-01 3.344344e-02 6.097490e-02 9.747337e-03 3.284441e-01 4.319077e-02 
2350 2.393382e+02 1.816155e+01 -2.734405e-01 5.541432e-02 2.686504e-01 3.442012e-02 5.914733e-02 1.053566e-02 3.277978e-01 4.495578e-02 
2360 2.359178e+02 1.903946e+01 -2.749192e-01 5.538554e-02 2.700437e-01 3.372828e-02 5.701747e-02 1.080784e-02 3.270612e-01 4.453612e-02 
2370 2.324760e+02 1.886508e+01 -2.768524e-01 5.393072e-02 2.716939e-01 3.323226e-02 5.450694e-02 1.063622e-02 3.262008e-01 4.386849e-02 
2380 2.290095e+02 1.926032e+01 -2.788362e-01 5.340247e-02 2.736114e-01 3.335327e-02 5.161051e-02 1.042418e-02 3.252219e-01 4.377745e-02 
2390 2.255184e+02 1.990525e+01 -2.808532e-01 5.422195e-02 2.758135e-01 3.359227e-02 4.834146e-02 1.051075e-02 3.241549e-01 4.410302e-02 
2400 2.220015e+02 1.944321e+01 -2.830204e-01 5.362559e-02 2.781942e-01 3.300039e-02 4.484706e-02 1.026941e-02 3.230413e-01 4.326979e-02 
2410 2.184550e+02 1.823875e+01 -2.856720e-01 5.120551e-02 2.805810e-01 3.141804e-02 4.137687e-02 1.014066e-02 3.219579e-01 4.155870e-02 
2420 2.148724e+02 1.784086e+01 -2.887649e-01 4.749929e-02 2.828304e-01 2.905540e-02 3.806119e-02 1.000312e-02 3.208916e-01 3.905852e-02 
2430 2.112501e+02 1.705740e+01 -2.920214e-01 4.277315e-02 2.849171e-01 2.635012e-02 3.495991e-02 9.525565e-03 3.198771e-01 3.587568e-02 
2440 2.075869e+02 1.739918e+01 -2.952890e-01 3.862629e-02 2.867816e-01 2.326590e-02 3.215562e-02 8.730829e-03 3.189372e-01 3.199673e-02 
2450 2.038844e+02 2.025477e+01 -2.982974e-01 3.751916e-02 2.884564e-01 2.291544e-02 2.965125e-02 7.697025e-03 3.181077e-01 3.061247e-02 
2460 2.001452e+02 2.309018e+01 -3.012106e-01 3.723336e-02 2.900157e-01 2.251195e-02 2.738515e-02 6.792610e-03 3.174009e-01 2.930456e-02 
2470 1.963695e+02 2.547417e+01 -3.041014e-01 3.571912e-02 2.914625e-01 2.161421e-02 2.529658e-02 6.255551e-03 3.167590e-01 2.786976e-02 
2480 1.925582e+02 2.714774e+01 -3.068496e-01 3.419674e-02 2.928638e-01 2.129155e-02 2.328370e-02 5.820744e-03 3.161475e-01 2.711229e-02 
2490 1.887141e+02 2.774371e+01 -3.092235e-01 3.481237e-02 2.942352e-01 2.200989e-02 2.124918e-02 5.353283e-03 3.154843e-01 2.736318e-02 
